,lr,loss
0,-8.0,120.92220661265654
1,-7.883116883116883,126.94377623575171
2,-7.766233766233766,126.66866794197732
3,-7.649350649350649,127.70944225534254
4,-7.532467532467533,128.30991970183987
5,-7.415584415584416,128.08568644295855
6,-7.298701298701299,127.8251992320881
7,-7.181818181818182,126.97262043940962
8,-7.064935064935065,126.99739005861208
9,-6.948051948051948,127.53562646513835
10,-6.8311688311688314,126.70171588158259
11,-6.714285714285714,126.56072936543002
12,-6.597402597402597,127.04128135713052
13,-6.48051948051948,127.39998094436051
14,-6.363636363636363,127.66150799281091
15,-6.246753246753246,127.59025605199864
16,-6.12987012987013,127.22136250919503
17,-6.012987012987013,127.41540597282133
18,-5.896103896103896,127.28755230114281
19,-5.779220779220779,126.8000781155033
20,-5.662337662337662,126.73786801329132
21,-5.545454545454545,126.57680311988742
22,-5.428571428571428,126.57933936602022
23,-5.311688311688312,126.68572923368207
24,-5.194805194805195,126.7461431670146
25,-5.077922077922078,126.75702715717735
26,-4.961038961038961,126.37663937959253
27,-4.844155844155844,126.44769888618178
28,-4.727272727272727,126.47449970441508
29,-4.6103896103896105,126.42654850101776
30,-4.4935064935064934,126.36153874520305
31,-4.376623376623376,126.74385979025278
32,-4.259740259740259,126.59410662338418
33,-4.142857142857142,126.51843721018707
34,-4.025974025974025,126.66068791965309
35,-3.9090909090909087,126.5790980389202
36,-3.7922077922077917,126.46092086626493
37,-3.6753246753246747,126.53489692692882
38,-3.558441558441558,126.72297986912558
39,-3.441558441558441,126.70770337206136
40,-3.324675324675324,126.95532601203166
41,-3.2077922077922074,126.87278965040672
42,-3.0909090909090904,126.83402914539897
43,-2.9740259740259734,126.76706707780525
44,-2.8571428571428568,126.91242692579816
45,-2.7402597402597397,126.80832676214652
46,-2.6233766233766227,126.76051393176364
47,-2.506493506493506,126.6970466664021
48,-2.389610389610389,126.67202534979043
49,-2.272727272727272,126.40835303543672
50,-2.1558441558441555,126.09914084420073
51,-2.0389610389610384,125.95114078705117
52,-1.9220779220779214,125.66631834156631
53,-1.8051948051948046,125.23229045931528
54,-1.6883116883116878,124.46278699846833
55,-1.5714285714285707,123.66073922402768
56,-1.454545454545454,122.77615458478272
57,-1.337662337662337,121.34175688337356
58,-1.22077922077922,119.54617232782216
59,-1.1038961038961033,117.32254644825014
60,-0.9870129870129863,115.28305660148567
61,-0.8701298701298694,113.03446981801648
62,-0.7532467532467526,110.99593037419308
63,-0.6363636363636357,109.02437358597396
64,-0.5194805194805188,107.33721399605426
65,-0.40259740259740184,106.8369481439094
66,-0.285714285714285,105.13353173470367
67,-0.16883116883116808,104.21411837468092
68,-0.05194805194805122,105.77891269487135
69,0.06493506493506564,107.1912661843291
70,0.18181818181818254,107.58343574355379
71,0.29870129870129947,107.71032376756527
72,0.4155844155844164,105.83138023276321
73,0.5324675324675333,105.23212089631424
74,0.6493506493506502,130.7869994278426
75,0.7662337662337672,131.05476815465005
76,0.8831168831168841,130.36972633507077
77,1.0000000000000009,140.0195541099377
